73.861,31.26878,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.881,31.38095,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.900,31.49311,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.920,31.60527,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.941,31.71744,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.961,31.82960,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.981,31.94176,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.000,32.05393,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.021,32.16609,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.040,32.27826,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.060,32.39042,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.080,32.50258,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.101,32.61475,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.121,32.72691,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.141,32.83907,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.160,32.95124,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.181,33.06340,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.201,33.17556,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.221,33.28773,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.241,33.39989,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.261,33.51205,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.280,33.62422,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.300,33.73638,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.320,33.84855,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.341,33.96071,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.360,34.07287,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.380,34.18504,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.401,34.29720,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.420,34.40936,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.476,34.63369,5.6082,0.22433,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.480,34.74585,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.500,34.85802,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.523,34.97018,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.540,35.08234,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.561,35.19451,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.581,35.30667,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.601,35.41883,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.625,35.53100,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.642,35.64316,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.677,35.75533,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.681,35.86749,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.705,35.97965,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.721,36.09182,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.741,36.20398,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.771,36.31614,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.781,36.42831,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.800,36.54047,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.830,36.65263,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.841,36.76480,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.860,36.87696,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.881,36.98912,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.901,37.10129,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.921,37.21345,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
74.940,37.32561,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
